ORG_ID|NAME|ORG_NAME|POSITION|BIQ_PERSON_ID|GENDER
5000112|Lars Erik Nielsen|Semler Gruppen|directorship Vice|515752|Mand
5000112|Max Wenzel Ignjatovic|Semler Gruppen|directorship|548887|Mand
5000112|Michael Børre Lassen|Semler Gruppen|directorship|551685|Mand
5000112|Michael Pram Rasmussen|Semler Gruppen|Member of the board chairman|554525|Mand
5000112|Nikolaj Hoff|Semler Gruppen|directorship|576109|Mand
5000112|Lars Simper|Semler Gruppen|Executive Post|1305357|Mand
5000951|Finn Ejsing Andreasen|SFK Systems|directorship|348244|Mand
5000951|Hans Lohmann|SFK Systems|directorship|383579|Mand
5000951|Ib Sand Nykjær|SFK Systems|Executive Post CEO|411507|Mand
5000951|Keld Askær Sørensen|SFK Systems|Member of the board chairman|488281|Mand
5000951|Steen Parsholt|SFK Systems|directorship|643876|Mand
5000951|Kurt Karlsen|SFK Systems|directorship|1722009|Mand
5000951|Per Høholt|SFK Systems|directorship|17062507|Mand
5000508|Bo Birk|Shoe-D-vision|directorship|289740|Mand
5000508|Brian Tøttrup|Shoe-D-vision|directorship|293756|Mand
5000508|Claus Thrane Jørgensen|Shoe-D-vision|Executive Post CEO|313685|Mand
5000508|Jes Bjerregaard|Shoe-D-vision|Member of the board chairman|444217|Mand
5000508|Jørn Grann Andersen|Shoe-D-vision|directorship|474740|Mand
5000508|Peter Huuse|Shoe-D-vision|directorship Vice|608673|Mand
5000508|Jette Brønserud Krebs|Shoe-D-vision|directorship|1433011|Kvinde
5000508|Thoralf Willumsen|Shoe-D-vision|directorship|1578469|Mand
5000175|Jukka Pekka Pertola|Siemens|Executive Post CEO|461705|Mand
5000175|Peter Højland|Siemens|Member of the board chairman|608755|Mand
5000175|Torkil Bentzen|Siemens|directorship|681812|Mand
5000175|Jürgen Lippert|Siemens|Executive Post|1311891|Mand
5000175|Antonious Eleftheriou|Siemens|Directorship Employee representative|1890943|Mand
5000175|Mads Ørsøe Mortensen|Siemens|Directorship Employee representative|1947028|Mand
5000175|Ann Hald Delcomyn|Siemens|directorship|7378661|Kvinde
5000175|Roland Aurich|Siemens|directorship|17095279|Mand
5000175|Peter Walter Herweck|Siemens|directorship|17131928|Mand
5000049|Jan Kjærsgaard|Siemens Wind Power|Executive Post CEO|426281|Mand
5000049|Jukka Pekka Pertola|Siemens Wind Power|Member of the board chairman|461705|Mand
5000049|Ralf Paul Guntermann|Siemens Wind Power|directorship|1122242|Mand
5000049|Felix Ferlemann|Siemens Wind Power|directorship|16991824|Mand
5000049|Wolfgang Dieter Hermann|Siemens Wind Power|directorship|16991825|Mand
5000049|Gerlinde Emma Sturm|Siemens Wind Power|Executive Post CFO|17177659|Kvinde
5000842|Silvio Antonio Ponti|Sika Danmark|directorship|971922|Mand
5000842|Walter Schuchter|Sika Danmark|directorship|1170846|Mand
5000842|Steffen Schack Hansen|Sika Danmark|directorship|1781843|Mand
5000842|Maria Holm|Sika Danmark|directorship|1781844|Kvinde
5000842|Peter Krebser|Sika Danmark|directorship|1966183|Mand
5000842|Hans Thorup Knudsen|Sika Danmark|Executive Post CEO|17160706|Mand
5000713|Frank Borch-Olsen|Silkeborg Forsyning|directorship|356774|Mand
5000713|Jens Erik Jørgensen|Silkeborg Forsyning|Member of the board chairman|435421|Mand
5000713|Steen Vindum|Silkeborg Forsyning|directorship|959351|Mand
5000713|Søren Kristensen|Silkeborg Forsyning|directorship Vice|1679153|Mand
5000713|Kim Harreskov|Silkeborg Forsyning|Executive Post CEO|1679155|Mand
5000713|Bente Rands Mortensen|Silkeborg Forsyning|directorship|1874457|Kvinde
5000713|Elin Sonne|Silkeborg Forsyning|directorship|1874458|Kvinde
5000713|Jens Uhrbrand Østergaard Jørgensen|Silkeborg Forsyning|directorship|7361679|Mand
5000713|Claus Berg Mikkelsen|Silkeborg Forsyning|directorship|7361680|Mand
5000316|Jesper Brandgaard|SimCorp|Member of the board chairman|444919|Mand
5000316|Peter Lorens Ravn|SimCorp|Executive Post Managing Dir|610441|Mand
5000316|Peter Schütze|SimCorp|directorship Vice|612641|Mand
5000316|Torben Brandt Munch|SimCorp|Executive Post|677769|Mand
5000316|Thomas Johansen|SimCorp|Executive Post|1460045|Mand
5000316|Jacob Goltermann|SimCorp|directorship|1476550|Mand
5000316|Pierre André Couturier Hervé|SimCorp|directorship|1577069|Mand
5000316|Raymond Jeremiah John|SimCorp|directorship|1722828|Mand
5000316|Georg Werner Hetrodt|SimCorp|Executive Post|1782129|Mand
5000316|Simon John Lewis Jeffreys|SimCorp|directorship|1998326|Mand
5000245|Niels Buch Vestergaard|Sirena Group|directorship|567222|Mand
5000245|Peter Buhl|Sirena Group|Executive Post|606089|Mand
5000245|Steen Riber|Sirena Group|directorship|644086|Mand
5000245|Thora Buhl|Sirena Group|directorship|670937|Kvinde
5000245|Vinnie Riber|Sirena Group|directorship|694051|Kvinde
5000863|Torben Dalby Larsen|Sjællandske Medier|Executive Post CEO|237099|Mand
5000863|Anne-Mette Hvidtsted|Sjællandske Medier|directorship|257216|Kvinde
5000863|Flemming Viborg Jørgensen|Sjællandske Medier|directorship Vice|355720|Mand
5000863|Gert Uffe Nielsen|Sjællandske Medier|directorship|365580|Mand
5000863|Jan Neerup Jensen|Sjællandske Medier|directorship|427412|Mand
5000863|Kristian Ebbensgaard|Sjællandske Medier|directorship|508304|Mand
5000863|Kurt Preben Karlsen|Sjællandske Medier|Directorship Employee representative|512255|Mand
5000863|Niels Jørgen Hansen|Sjællandske Medier|directorship|571047|Mand
5000863|Poul Arne Nielsen|Sjællandske Medier|Member of the board chairman|616641|Mand
5000863|Steen John Finn Nielsen|Sjællandske Medier|Directorship Employee representative|642974|Mand
5000863|Thorkil Mølgaard|Sjællandske Medier|directorship|671206|Mand
5000863|Hans-Erik Holmgaard Slundt|Sjællandske Medier|directorship|1849863|Mand
5000341|Carsten Nygaard Knudsen|Sjælsø Gruppen|directorship|302667|Mand
5000341|Flemming Joseph Jensen|Sjælsø Gruppen|Executive Post CEO|353426|Mand
5000341|Henrik Kristian Moltke|Sjælsø Gruppen|directorship|402947|Mand
5000341|Holger Dock|Sjælsø Gruppen|directorship|407958|Mand
5000341|John René Frederiksen|Sjælsø Gruppen|Member of the board chairman|457752|Mand
5000341|Torben Black|Sjælsø Gruppen|Executive Post|677674|Mand
5000341|Jan Olav Braaten|Sjælsø Gruppen|directorship|1118629|Mand
5000341|Björn Casserlöv|Sjælsø Gruppen|directorship|2001818|Mand
5000773|Anders Peter Møller Nielsen|SK Forsyning|directorship|248757|Mand
5000773|Bodil Knudsen|SK Forsyning|directorship|291928|Kvinde
5000773|Hans Ole Drost|SK Forsyning|directorship Vice|384299|Mand
5000773|Niels Nordskov Nielsen|SK Forsyning|directorship|713361|Mand
5000773|Svend Aage Nielsen|SK Forsyning|directorship|920529|Mand
5000773|Henrik Lundgaard|SK Forsyning|Executive Post CEO|1249105|Mand
5000773|Henrik Urban Brodersen|SK Forsyning|directorship|1423371|Mand
5000773|Henrik Rosendal Birch|SK Forsyning|Executive Post|1622515|Mand
5000773|Jan Østergaard Hansen|SK Forsyning|Executive Post|1622516|Mand
5000773|Sten Knuth|SK Forsyning|directorship|1684064|Mand
5000773|Vagn Møller Petersen|SK Forsyning|directorship|1702785|Mand
5000773|Jan Michael Jørgensen|SK Forsyning|directorship|1798569|Mand
5000773|Hanne Anette Kamienski|SK Forsyning|directorship|1798570|Kvinde
5000773|Stina Abelone Hansen|SK Forsyning|directorship|1874860|Kvinde
5000858|Carl Christian Nørgaard Graversen|Skako|Executive Post CFO|298030|Mand
5000858|Christian Herskind Jørgensen|Skako|directorship Vice|307340|Mand
5000858|Jens Wittrup Willumsen|Skako|directorship|443287|Mand
5000858|Kaare Vagner Jensen|Skako|Member of the board chairman|476823|Mand
5000858|Lars Bugge|Skako|Executive Post CEO|514813|Mand
5000858|Per Egebæk Have|Skako|directorship|597848|Mand
5000858|Henrik Østenkjær Lind|Skako|directorship|715687|Mand
5000290|Jens Erik Jepsen Christensen|Skandia Livsforsikring|Member of the board chairman|435402|Mand
5000290|Sten Erling Bauers|Skandia Livsforsikring|directorship|646033|Mand
5000290|Per Anders Viktor Wahlström|Skandia Livsforsikring|directorship Vice|969452|Mand
5000290|Jan Marek Ryden|Skandia Livsforsikring|directorship|1743376|Mand
5000290|Lena Wenehult|Skandia Livsforsikring|Executive Post CEO|17062112|Kvinde
5000290|Lars Rickard Bergendal|Skandia Livsforsikring|directorship|17165482|Mand
5000290|Hans Krister Malmsten|Skandia Livsforsikring|directorship|17165483|Mand
5000328|Erik Jakobsen|SDC (Skandinavisk Data Center)|Executive Post CEO|336429|Mand
5000328|John Lundsgaard|SDC (Skandinavisk Data Center)|Member of the board chairman|361862|Mand
5000328|Jan Olsen|SDC (Skandinavisk Data Center)|Directorship Employee representative|427730|Mand
5000328|Janus Eydun Petersen|SDC (Skandinavisk Data Center)|directorship|431179|Mand
5000328|Kim Rosenberg Hansen|SDC (Skandinavisk Data Center)|Directorship Employee representative|493911|Mand
5000328|Lynge Thang Jørgensen|SDC (Skandinavisk Data Center)|directorship|538885|Mand
5000328|Vagn Hansen|SDC (Skandinavisk Data Center)|directorship|688681|Mand
5000328|John Christiansen|SDC (Skandinavisk Data Center)|directorship|1221314|Mand
5000328|Pål Ola Kjellson Alfvegren|SDC (Skandinavisk Data Center)|directorship|1306191|Mand
5000328|Helene Ekknud|SDC (Skandinavisk Data Center)|Executive Post|1363205|Kvinde
5000328|Bettina Lau|SDC (Skandinavisk Data Center)|Member of the board elected by employees|1497148|Kvinde
5000328|Stein Ole Larsen|SDC (Skandinavisk Data Center)|directorship|1610733|Mand
5000328|Klaus Oberthanner Skjødt|SDC (Skandinavisk Data Center)|directorship|1795938|Mand
5000038|Anders Christen Obel|Skandinavisk Holding|directorship|246728|Mand
5000038|Claus Bagger|Skandinavisk Holding|Executive Post CEO|310883|Mand
5000038|Keld Lakshøj-Hansen|Skandinavisk Holding|directorship|321243|Mand
5000038|Henning Kruse Stoltenberg Pedersen|Skandinavisk Holding|directorship Vice|397094|Mand
5000038|Henrik Damlund Nielsen|Skandinavisk Holding|Directorship Employee representative|400969|Mand
5000038|Jørgen Einar Tandrup|Skandinavisk Holding|Member of the board chairman|465796|Mand
5000038|Tommy Pedersen|Skandinavisk Holding|directorship|676122|Mand
5000038|Henrik Mølgaard Christensen|Skandinavisk Holding|directorship|1630184|Mand
5000038|Ove Jegsen|Skandinavisk Holding|directorship|1647254|Mand
5000038|Jeppe Tanggaard Jacobsen|Skandinavisk Holding|directorship|7357418|Mand
5000692|Henrik Nordby Christensen|SEB|Executive Post CEO|403901|Mand
5000692|Jens Nødskov Pedersen|SEB|directorship Vice|439712|Mand
5000692|Peter Høltermand|SEB|Member of the board chairman|608773|Mand
5000692|Britta Fladeland Iversen|SEB|directorship|1401693|Kvinde
5000789|Anker Laden-Andersen|Skiold Holding|directorship|252228|Mand
5000789|Henrik Hougaard|Skiold Holding|directorship|402190|Mand
5000789|Anders Peder Petersen|Skiold Holding|Member of the board chairman|699782|Mand
5000955|Finn Erik Kristiansen|Skjern Bank|directorship|348334|Mand
5000955|Hans Ladekjær Jeppesen|Skjern Bank|Member of the board chairman|383400|Mand
5000955|Jens Okholm|Skjern Bank|directorship Vice|440155|Mand
5000955|Per Urban Munck|Skjern Bank|Executive Post|603769|Mand
5000955|Bjørn Søndergaard Jepsen|Skjern Bank|directorship|1130976|Mand
5000955|Lars Skov Hansen|Skjern Bank|directorship|2003021|Mand
5000946|Bernhard Johannes Meerpohl|Skov Glyngøre|directorship|278215|Mand
5000946|Dirk Mouritz Meerpohl|Skov Glyngøre|Member of the board chairman|318377|Mand
5000946|Jørgen Yde Jensen|Skov Glyngøre|Executive Post CEO|473796|Mand
5000946|Poul Hangaard Pedersen|Skov Glyngøre|directorship Vice|619899|Mand
5000946|Peter Balling|Skov Glyngøre|directorship|970599|Mand
5000946|Kai Oliver Stephan Wehmeyer|Skov Glyngøre|directorship|1039716|Mand
5000381|Gunther Friedrichsen|Slagteriet Brørup|directorship|372218|Mand
5000381|Jann Dollerup Vig Jensen|Slagteriet Brørup|Executive Post CEO|430595|Mand
5000381|Josef Bernhard Schnusenberg|Slagteriet Brørup|directorship|846972|Mand
5000381|Thomas Hilligsøe|Slagteriet Brørup|directorship|846974|Mand
5000381|Kim Møller Laursen|Slagteriet Brørup|directorship|846975|Mand
5000381|Daniel Tonius Nottbrock|Slagteriet Brørup|Member of the board chairman|1250667|Mand
5000381|Bo Gert Christiansen|Slagteriet Brørup|directorship|1250668|Mand
5000739|Hans Holm|SME Equity Partners|directorship|381071|Mand
5000739|Jan Koch Møller|SME Equity Partners|directorship|426348|Mand
5000739|Johan Blach Petersen|SME Equity Partners|directorship Chairman|450309|Mand
5000739|Johannes Møller|SME Equity Partners|directorship|452248|Mand
5000466|Ingelise Nørskov|Smurfit Kappa|directorship|415777|Kvinde
5000466|Michael Roschmann Skovgaard|Smurfit Kappa|directorship|554745|Mand
5000466|Ole Møller Hansen|Smurfit Kappa|directorship|584583|Mand
5000466|Jan-Eluf Ditlevsen|Smurfit Kappa|Directorship Employee representative|702194|Mand
5000466|Ulrik Bay Nielsen|Smurfit Kappa|Member of the board chairman|1323874|Mand
5000466|Helle Sørensen|Smurfit Kappa|directorship|1926646|Kvinde
5000069|Agnete Raaschou-Nielsen|Solar|directorship|240525|Kvinde
5000069|Flemming Henze Tomdrup|Solar|Executive Post CEO|353006|Mand
5000069|Jens Borum|Solar|Member of the board chairman|433513|Mand
5000069|Jens Peter Toft|Solar|directorship|441725|Mand
5000069|Niels Borum|Solar|directorship|567095|Mand
5000069|Peter Falkenham|Solar|directorship|607213|Mand
5000069|Remy Rikardt Cramer|Solar|directorship|629672|Mand
5000069|Preben Jessen|Solar|directorship|716655|Mand
5000069|Bent Hauge Frisk|Solar|directorship|1296978|Mand
5000069|Michael Hessellund Jeppesen|Solar|Executive Post|1486403|Mand
5000069|Lars Lange Andersen|Solar|directorship|1860867|Mand
5000545|Aage Søndergaard Nielsen|Sondex Holding|Executive Post CEO|238725|Mand
5000545|Inge Margrethe Nielsen|Sondex Holding|directorship Chairman|414429|Kvinde
5000545|Louise Søndergaard Nielsen|Sondex Holding|directorship|538438|Kvinde
5000545|Mikkel Søndergaard Nielsen|Sondex Holding|directorship|557024|Mand
5000093|Anders Peter Westmark|Sonepar Nordic|directorship|248785|Mand
5000093|Francois Pierre Marie Poncet|Sonepar Nordic|directorship|356491|Mand
5000093|Gregoire Daniel Christian M. Verspieren|Sonepar Nordic|directorship|1986272|Mand
5000093|Franck Jean-Jacques Bruel|Sonepar Nordic|Member of the board chairman|1996534|Mand
5000558|Christian Johannes Gellert Nielsen|Sonion|Executive Post CFO|237013|Mand
5000558|Birgit Nørgaard|Sonion|directorship|281260|Kvinde
5000558|Denis Jean Jørgen Viet-Jacobsen|Sonion|Member of the board chairman|317603|Mand
5000558|Jørn Mørkeberg Nielsen|Sonion|Executive Post CEO|474201|Mand
5000558|Karin Verland|Sonion|directorship|483223|Kvinde
5000558|Kent Arentoft|Sonion|directorship|490642|Mand
5000558|Søren Dan Johansen|Sonion|directorship|660504|Mand
5000558|Søren Thage Andersen|Sonion|directorship|664953|Mand
5000558|Søren Falkesgaard Ørts|Sonion|directorship|16952394|Mand
5000193|Peter Erdal|Sony Nordic|directorship|236516|Mand
5000193|Ulrik Pryds Petersen|Sony Nordic|directorship|900328|Mand
5000193|Pia Hanne Stålkjær|Sony Nordic|Member of the board elected by employees|900329|Kvinde
5000193|Serge Raymond Francois Foucher|Sony Nordic|Member of the board chairman|1294747|Mand
5000193|Takeda Kazuhiko|Sony Nordic|directorship|1832596|NA
5000193|Andrew Timothy Benson|Sony Nordic|Executive Post|7359080|Mand
5000261|Amund Skarholt|SOS International|Member of the board chairman|246210|Mand
5000261|Bo Uggerhøj|SOS International|Executive Post CEO|291261|Mand
5000261|Jesper Mørch Sørensen|SOS International|directorship|446427|Mand
5000261|Stig Elkjær-Pedersen|SOS International|directorship Vice|647266|Mand
5000261|Jørn Henry Hammer|SOS International|directorship|1180612|Mand
5000261|Dag Rehme|SOS International|directorship|1349330|Mand
5000261|Ann Ingrid Sommer|SOS International|directorship|1632475|Kvinde
5000261|Lau Alexander Max-Maximillian Barren|SOS International|directorship|1649318|Mand
5000261|Karl Robin Joakim Landholm|SOS International|directorship|1733117|Mand
5000261|Britt Ann-Kristin Vuopio Mogestedt|SOS International|directorship|1880358|Kvinde
5000261|Rune Sixtus Bruhn|SOS International|directorship|7363327|Mand
5000261|Rikard Alexander Livman|SOS International|directorship|7363328|Mand
5000261|Trude Berg Søntvedt|SOS International|directorship|7363329|Kvinde
5000468|Erik Christensen|SP Group|directorship|333294|Mand
5000468|Erik Preben Holm|SP Group|directorship Vice|339338|Mand
5000468|Frank Marius Gad|SP Group|Executive Post CEO|357622|Mand
5000468|Hans Wilhelm Schur|SP Group|directorship|386781|Mand
5000468|Niels Kristian Agner|SP Group|Member of the board chairman|571848|Mand
5000468|Jørgen Hønnerup Nielsen|SP Group|Executive Post CFO|714443|Mand
5000177|Per Nikolaj Bukh|Spar Nord|directorship|237338|Mand
5000177|Carsten Normann Kirk|Spar Nord|directorship|302661|Mand
5000177|John Lundsgaard|Spar Nord|Executive Post|361862|Mand
5000177|Hans Østergaard|Spar Nord|directorship|386894|Mand
5000177|Jens Torben Fristrup|Spar Nord|Member of the board chairman|442837|Mand
5000177|Lasse Nyby|Spar Nord|Executive Post CEO|516932|Mand
5000177|Lars Høgh Møller|Spar Nord|Executive Post|517235|Mand
5000177|Ole Skov|Spar Nord|Directorship Employee representative|586097|Mand
5000177|Niels Kristian Kirketerp Nielsen|Spar Nord|directorship|846166|Mand
5000177|Jannie Merete Thorsø Skovsen|Spar Nord|Member of the board elected by employees|1569618|Kvinde
5000177|Gitte Holmgaard Sørensen|Spar Nord|directorship|17165442|Kvinde
5000347|Alex Hougaard Nielsen|Sparbank|Member of the board chairman|242238|Mand
5000347|Anna Marie Dahl|Sparbank|Member of the board elected by employees|253631|Kvinde
5000347|Bent Jensen|Sparbank|Executive Post CEO|272391|Mand
5000347|Bent Sørensen|Sparbank|directorship|275211|Mand
5000347|Fritz Dahl Pedersen|Sparbank|directorship Vice|361262|Mand
5000347|John Szygenda|Sparbank|directorship|458293|Mand
5000347|Lasse Buhl Jørgensen|Sparbank|directorship|521872|Mand
5000347|Ove Kloch|Sparbank|directorship|590584|Mand
5000347|Anders Kristian Pugdahl Pedersen|Sparbank|Directorship Employee representative|1576953|Mand
5000347|Martin Kudsk Rasmussen|Sparbank|Executive Post|1830494|Mand
5000347|Rikke Vibeke Neve Henriksen|Sparbank|directorship|17161105|Kvinde
5000708|Allan Hansen|Sparekassen Faaborg|directorship Vice|244625|Mand
5000708|Helge Rosendahl Hansen|Sparekassen Faaborg|directorship|392161|Mand
5000708|Hugo Skov Jakobsen|Sparekassen Faaborg|directorship|409276|Mand
5000708|Niels Jørgen Ellegaard|Sparekassen Faaborg|Member of the board elected by employees|571015|Mand
5000708|Ole Harding Madsen|Sparekassen Faaborg|directorship|581931|Mand
5000708|Otto Frederik Spliid|Sparekassen Faaborg|directorship|589129|Mand
5000708|Niels Erik Jørgensen|Sparekassen Faaborg|Member of the board chairman|1152294|Mand
5000708|Claus Sejling|Sparekassen Faaborg|Executive Post|1217928|Mand
5000708|Birgit Vinther Bavngaard|Sparekassen Faaborg|Member of the board elected by employees|1227937|Kvinde
5000708|Michael Agergaard|Sparekassen Faaborg|directorship|1770549|Mand
5000708|Helle Povlsen|Sparekassen Faaborg|directorship|1857594|Kvinde
5000532|Finn Hovalt Mathiassen|Sparekassen Himmerland|Member of the board chairman|348922|Mand
5000532|Jesper Bo Thorup Nielsen|Sparekassen Himmerland|directorship|444876|Mand
5000532|Kaj Kragelund|Sparekassen Himmerland|directorship Vice|479008|Mand
5000532|Poul Ivar Damgaard|Sparekassen Himmerland|Executive Post|617519|Mand
5000532|Poul Østergaard Mortensen|Sparekassen Himmerland|directorship|623783|Mand
5000532|Vagn Holtegård Bach|Sparekassen Himmerland|directorship|688807|Mand
5000532|Jacob Engelsted Christensen|Sparekassen Himmerland|directorship|1203876|Mand
5000532|Helle Aagaard Simonsen|Sparekassen Himmerland|directorship|1745566|Kvinde
5000532|Henrik Sørensen|Sparekassen Himmerland|directorship|1889650|Mand
5000491|Anne Gleerup|Sparekassen Kronjylland|directorship|254743|Kvinde
5000491|Jørgen Brok Nielsen|Sparekassen Kronjylland|directorship Chairman|464801|Mand
5000491|Kaj Tommy Pedersen|Sparekassen Kronjylland|directorship|479984|Mand
5000491|Kurt Kvist|Sparekassen Kronjylland|directorship|511532|Mand
5000491|Ove Knudsen|Sparekassen Kronjylland|directorship|590591|Mand
5000491|Anders Buhl-Christensen|Sparekassen Kronjylland|directorship|1162466|Mand
5000491|Ole Møller Sørensen|Sparekassen Kronjylland|directorship|1443688|Mand
5000491|Klaus Oberthanner Skjødt|Sparekassen Kronjylland|Executive Post CEO|1795938|Mand
5000491|Jens Peter Stampe Dahl|Sparekassen Kronjylland|directorship|2001397|Mand
5000491|Ellen Kirkegaard Toft|Sparekassen Kronjylland|directorship|2001398|Kvinde
5000656|Ulrich Peer Jespersen|Sparekassen Lolland|Executive Post CEO|305344|Mand
5000656|Finn Erdmann Christensen|Sparekassen Lolland|directorship|348293|Mand
5000656|Lars Hindsgaul Stuckert|Sparekassen Lolland|directorship|517039|Mand
5000656|Jan Ole Nielsen|Sparekassen Lolland|directorship|710075|Mand
5000656|Kaj Verner Holm|Sparekassen Lolland|directorship|1155005|Mand
5000656|Bo Axel Rasmussen|Sparekassen Lolland|directorship Vice|1165155|Mand
5000656|Allan Johannesen|Sparekassen Lolland|Executive Post|1549636|Mand
5000656|Hans Jacob Petersen|Sparekassen Lolland|Member of the board chairman|1718628|Mand
5000470|Jacob Andersso|Sparekassen Sjælland|directorship|420747|Mand
5000470|John Ravn Christensen|Sparekassen Sjælland|directorship|457703|Mand
5000470|Mie Rahbek Hjorth|Sparekassen Sjælland|directorship|556097|Kvinde
5000470|Per Olsen|Sparekassen Sjælland|Member of the board elected by employees|602200|Mand
5000470|Peter Klarskov Larsen|Sparekassen Sjælland|directorship Vice|609680|Mand
5000470|Thomas Kullegaard|Sparekassen Sjælland|Member of the board chairman|669445|Mand
5000470|Lars Petersson|Sparekassen Sjælland|Executive Post CEO|1152244|Mand
5000470|Dennis Østerlund Larsen|Sparekassen Sjælland|directorship|1551418|Mand
5000470|Lars Jensen|Sparekassen Sjælland|Executive Post|1881695|Mand
5000931|Carsten Beith|Sparekassen Thy|directorship|300672|Mand
5000931|Erik Krogsgaard Nielsen|Sparekassen Thy|directorship|337391|Mand
5000931|Hans Christian Knud Holch|Sparekassen Thy|directorship Vice|378139|Mand
5000931|Ivan Christiansen|Sparekassen Thy|Executive Post|419576|Mand
5000931|Ivan Høgh Jensen|Sparekassen Thy|directorship|419729|Mand
5000931|Jacob Morten Schousgaard|Sparekassen Thy|Member of the board chairman|421446|Mand
5000931|Michael Axelsen|Sparekassen Thy|directorship|551239|Mand
5000931|Per Brink Rasmussen|Sparekassen Thy|Member of the board elected by employees|597220|Mand
5000931|Ricky Bang Larsen|Sparekassen Thy|directorship|631833|Mand
5000931|Anders Peder Colstrup|Sparekassen Thy|directorship|920489|Mand
5000931|Preben Dahlgaard|Sparekassen Thy|directorship|976177|Mand
5000931|Tina Meyer Brandt|Sparekassen Thy|directorship|1224314|Kvinde
5000931|Finn Holst Jørgensen|Sparekassen Thy|directorship|1431672|Mand
5000931|Jens Otto Nystrup|Sparekassen Thy|directorship|1722381|Mand
5000553|Arne Lindhardt Andersen|Sparekassen Vendsyssel|directorship|263166|Mand
5000553|Birte Dyrberg|Sparekassen Vendsyssel|directorship|282978|Kvinde
5000553|Dorte Folden Skole|Sparekassen Vendsyssel|directorship|319936|Kvinde
5000553|Peter Have|Sparekassen Vendsyssel|directorship Vice|608169|Mand
5000553|Peter Larsen|Sparekassen Vendsyssel|directorship|610178|Mand
5000553|Poul Dahlgaard|Sparekassen Vendsyssel|directorship|617497|Mand
5000553|Regnar Bering|Sparekassen Vendsyssel|directorship|629287|Mand
5000553|Svend Vestergaard Pedersen|Sparekassen Vendsyssel|directorship Chairman|658425|Mand
5000553|Søren Vad Sørensen|Sparekassen Vendsyssel|directorship|665258|Mand
5000553|Vagn Hansen|Sparekassen Vendsyssel|Executive Post CEO|688681|Mand
5000553|Helle Stokbro Sørensen|Sparekassen Vendsyssel|directorship|936541|Kvinde
5000553|Mogens Nedergaard|Sparekassen Vendsyssel|directorship|1246003|Mand
5000553|Hans Henrik Toft Sørensen|Sparekassen Vendsyssel|directorship|1595603|Mand
5000029|Niels Daugaard Buhl|SPF-DANMARK P/S|Member of the board chairman|568095|Mand
5000029|Tom Edelhardt Mortensen|SPF-DANMARK P/S|directorship Vice|1270325|Mand
5000029|Bent Kjergaard Christiansen|SPF-DANMARK P/S|directorship|1814036|Mand
5000029|Jan Nordstrøm|SPF-DANMARK P/S|directorship|427542|Mand
5000029|Kim Raahauge|SPF-DANMARK P/S|directorship|1814038|Mand
5000029|Michael Zøhner-Pedersen|SPF-DANMARK P/S|directorship|555757|Mand
5000029|Peter Skov Madsen|SPF-DANMARK P/S|Executive Post CEO|612812|Mand
5000029|Søren Villumsen|SPF-DANMARK P/S|directorship|665418|Mand
5000029|Thorben Jørgensen|SPF-DANMARK P/S|directorship|1814037|Mand
5000029|Ulrik Bremholm|SPF-DANMARK P/S|directorship|1147746|Mand
5000429|Kaj Gregers Mogensen|SPX Flow Technology DK|directorship|478513|Mand
5000429|Hans Østergaard Pedersen|SPX Flow Technology DK|directorship|941609|Mand
5000429|Kevin Lilly|SPX Flow Technology DK|directorship|1256016|Mand
5000429|Søren Sandholm Overgaard|SPX Flow Technology DK|Executive Post|1710283|Mand
5000429|Ole Løkke Leth|SPX Flow Technology DK|directorship|1893510|Mand
5000429|Andrew Joseph Klemm|SPX Flow Technology DK|Member of the board chairman|17006881|Mand
5000429|Jeremy Wade Smeltser|SPX Flow Technology DK|directorship|17148919|Mand
5000429|Mark Shanahan|SPX Flow Technology DK|directorship|17149290|Mand
5001005|Arne Grünfeld Pedersen|SSG|directorship|262216|Mand
5001005|John René Frederiksen|SSG|directorship|457752|Mand
5001005|Michael Bruland Blønd|SSG|Executive Post|551456|Mand
5001005|Peter Lindegaard|SSG|directorship|610383|Mand
5001005|Sonny Hoffmann Nielsen|SSG|directorship|640996|Mand
5001005|Michael Nielsen|SSG|Executive Post CEO|937531|Mand
5000404|Birthe Madsen|Star Tour|Executive Post CEO|284391|Kvinde
5000404|Carsten Lund|Star Tour|directorship|302314|Mand
5000404|Henrik Turesson Norlin|Star Tour|Member of the board chairman|405450|Mand
5000404|Stig Oluf Elling|Star Tour|directorship|647772|Mand
5000506|Peer Ejlersgaard|Starco Holding|Executive Post CEO|595809|Mand
5000066|Jørn Madsen|Statoil Fuel & Retail (note)|directorship|475470|Mand
5000066|Pia Bach Henriksen|Statoil Fuel & Retail (note)|Executive Post CEO|1281685|Kvinde
5000066|Jan Christian Pedersen|Statoil Fuel & Retail (note)|directorship|1879799|Mand
5000066|Kenneth Bruun|Statoil Fuel & Retail (note)|directorship|1922454|Mand
5000066|Hans-Olav Høidahl|Statoil Fuel & Retail (note)|Member of the board chairman|1954285|Mand
5000066|Joachim Røberg-Larsen|Statoil Fuel & Retail (note)|directorship|17149295|Mand
5000056|Annette Munch|Statoil Refining Denmark|Member of the board elected by employees|918985|Kvinde
5000056|Bent Rune Solheim|Statoil Refining Denmark|directorship|1383418|Mand
5000056|Olav Leivestad|Statoil Refining Denmark|directorship|1901522|Mand
